timestamp,event,temperature,latency
276430779145700,INSERT,26.927855,100
276430779146300,INSERT,28.841364,100
276430779146900,INSERT,17.260506,100
276430779147500,INSERT,23.401592,100
276430779148100,INSERT,26.644489,100
276430779148600,INSERT,16.832026,100
276430779149200,INSERT,24.275032,0
276430779149800,INSERT,22.161930,0
276430779150400,INSERT,22.661825,100
276430779150900,INSERT,16.757866,100
276430779151500,INSERT,15.945768,100
276430779152100,INSERT,26.658680,0
276430779152700,INSERT,29.069796,0
276430779153300,INSERT,17.554857,0
276430779153900,INSERT,29.341717,100
276430779154500,INSERT,26.563463,100
276430779155000,INSERT,21.724754,100
276430779155600,INSERT,24.542833,0
276430779156200,INSERT,17.336954,100
276430779156700,INSERT,24.245277,100
276430779157300,INSERT,28.037506,100
276430779157900,INSERT,24.432966,100
276430779158500,INSERT,15.468307,0
276430779159100,INSERT,23.582874,100
276430779159700,INSERT,27.415846,100
276430779160200,INSERT,23.373669,100
276430779160800,INSERT,29.676352,100
276430779161400,INSERT,16.106449,100
276430779162000,INSERT,24.708548,0
276430779162600,INSERT,15.995667,100
276430779163200,INSERT,26.031525,100
276430779163800,INSERT,21.197393,100
276430779164400,INSERT,21.487167,100
276430779164900,INSERT,20.942411,100
276430779165500,INSERT,21.038544,0
276430779166100,INSERT,19.554888,0
276430779166700,INSERT,22.515793,100
276430779167300,INSERT,25.831478,100
276430779167900,INSERT,23.607594,100
276430779168400,INSERT,16.655781,100
276430779169000,INSERT,27.250587,100
276430779169600,INSERT,22.138126,0
276430779170200,INSERT,22.287361,100
276430779170800,INSERT,15.422529,100
276430779171300,INSERT,23.708303,100
276430779171900,INSERT,17.955870,0
276430779172500,INSERT,23.861660,0
276430779173100,INSERT,29.819178,6200
276430779180100,INSERT,24.557482,100
276430779180800,INSERT,29.104588,100
276430779181300,INSERT,21.892300,100
276430779182000,INSERT,23.590656,100
276430779182500,INSERT,27.766960,100
276430779183100,INSERT,26.561174,0
276430779183700,INSERT,21.308634,0
276430779184300,INSERT,25.874050,0
276430779184900,INSERT,16.655781,0
276430779185500,INSERT,20.674154,0
276430779186100,INSERT,27.634205,0
276430779186700,INSERT,22.887051,0
276430779187300,INSERT,16.699270,0
276430779187900,INSERT,20.135349,0
