timestamp,event,temperature,latency
174631741378400,INSERT,17.685324,100
174631741379600,INSERT,22.568895,200
174631741380900,INSERT,21.443220,200
174631741382200,INSERT,29.647511,100
174631741383400,INSERT,26.844997,200
174631741384700,INSERT,18.449354,200
174631741386000,INSERT,15.666524,100
174631741387100,INSERT,20.553301,200
174631741388400,INSERT,15.888088,100
174631741389600,INSERT,23.564104,100
174631741390800,INSERT,16.001617,200
174631741392100,INSERT,25.275276,200
174631741393500,INSERT,21.252785,100
174631741394700,INSERT,18.752861,200
174631741396000,INSERT,26.967680,100
174631741397200,INSERT,16.638386,100
174631741398400,INSERT,22.807856,100
174631741399500,INSERT,16.868191,200
174631741400700,INSERT,25.130619,200
174631741401900,INSERT,27.071138,200
174631741403100,INSERT,29.393444,100
174631741404300,INSERT,25.527054,100
174631741405500,INSERT,27.727592,100
174631741406800,INSERT,27.106388,100
174631741407900,INSERT,25.174107,200
174631741409200,INSERT,22.428358,100
174631741410300,INSERT,18.581194,200
174631741411600,INSERT,22.010864,100
174631741412800,INSERT,26.644489,100
174631741414100,INSERT,18.710745,100
174631741415400,INSERT,29.908901,100
174631741416700,INSERT,25.739006,100
174631741417800,INSERT,27.634205,200
174631741419100,INSERT,23.314157,100
174631741420300,INSERT,26.107059,100
174631741421400,INSERT,28.942076,100
174631741422600,INSERT,22.151402,200
174631741423800,INSERT,28.817560,200
174631741425000,INSERT,23.120975,100
174631741426100,INSERT,25.250099,200
174631741427500,INSERT,17.419355,100
174631741428700,INSERT,26.717278,200
174631741429900,INSERT,29.474472,200
174631741431100,INSERT,17.543871,200
174631741432300,INSERT,16.931822,100
174631741433400,INSERT,22.621082,200
174631741434700,INSERT,17.571337,100
174631741435900,INSERT,23.434553,100
174631741437100,INSERT,20.890224,100
174631741438300,INSERT,29.320200,100
174631741439600,INSERT,21.350292,200
174631741440900,INSERT,16.671804,200
174631741442100,INSERT,23.854336,100
174631741443300,INSERT,23.212072,39500
174631741484500,INSERT,28.890804,200
174631741485900,INSERT,18.697927,200
174631741487200,INSERT,26.952116,100
174631741488400,INSERT,22.042910,200
174631741489700,INSERT,21.064180,200
174631741491000,INSERT,22.069460,100
174631741492200,INSERT,29.496445,100
174631741493500,INSERT,29.433271,200
174631741494900,INSERT,19.827265,100
174631741496100,INSERT,19.957731,200
174631741497300,INSERT,17.348400,200
174631741498700,INSERT,19.164402,100
174631741500000,INSERT,17.242653,200
174631741501300,INSERT,18.459425,100
174631741502500,INSERT,17.873470,100
174631741503700,INSERT,19.686728,100
174631741505000,INSERT,23.827784,100
174631741506200,INSERT,20.920439,100
174631741507400,INSERT,28.831751,100
174631741508700,INSERT,21.819513,100
174631741509900,INSERT,17.324137,100
174631741511100,INSERT,26.008179,200
174631741512400,INSERT,26.046173,200
174631741513600,INSERT,25.118259,200
174631741514900,INSERT,15.481124,100
174631741516100,INSERT,28.734703,100
174631741517400,INSERT,22.200384,100
174631741518600,INSERT,20.867336,100
174631741519800,INSERT,23.944517,100
174631741521000,INSERT,21.165350,100
174631741522300,INSERT,21.596577,100
174631741523500,INSERT,17.175817,100
174631741545800,INSERT,22.846767,300
174631741547200,INSERT,27.018036,200
174631741548500,INSERT,23.224434,100
174631741549800,INSERT,24.140446,200
174631741551100,INSERT,28.196814,100
174631741552400,INSERT,16.879635,100
174631741553700,INSERT,21.989349,200
174631741554900,INSERT,29.544052,100
174631741556100,INSERT,16.650288,100
174631741557400,INSERT,23.258766,100
174631741558600,INSERT,25.432295,100
174631741559700,INSERT,18.062990,200
174631741561000,INSERT,19.770500,100
174631741562200,INSERT,17.187262,100
174631741563500,INSERT,20.797754,100
174631741564700,INSERT,19.449141,100
174631741566000,INSERT,26.360210,100
174631741567300,INSERT,15.596026,100
174631741568400,INSERT,29.781181,100
174631741569500,INSERT,28.650471,200
174631741570800,INSERT,28.964050,100
174631741571900,INSERT,26.178930,200
174631741573000,INSERT,20.811029,200
174631741574200,INSERT,23.348492,100
174631741575400,INSERT,18.136234,200
174631741576600,INSERT,28.968628,200
174631741577900,INSERT,26.200445,100
174631741579000,INSERT,26.876583,200
174631741580200,INSERT,20.566576,200
174631741581400,INSERT,21.336102,100
174631741582600,INSERT,24.015472,12700
174631741596500,INSERT,21.983856,200
174631741598000,INSERT,29.653919,200
174631741599300,INSERT,25.642872,100
174631741600500,INSERT,22.008118,100
